Symbol,Date,Open,High,Low,Close,Volume,RMTI SMA,RMTI spanTwelveEMA,RMTI spanTwntySixEMA,RMTI_x,RMTI_y
RMTI,2021-01-20,1.25,1.27,1.25,1.255,331744,1.255,1.1619704552445995,1.1127337734916751,0.0492366817529244,0.032626695400174446
RMTI,2021-01-19,1.169,1.21,1.169,1.172,178402,1.1719999999999997,1.1450559925617998,1.101352475371009,0.043703517190790464,0.028474198811986956
RMTI,2021-01-19,1.169,1.21,1.169,1.172,178402,1.1719999999999997,1.1401570821184908,1.09570067340069,0.044456408717800766,0.024666869217286023
RMTI,2021-01-15,1.24,1.24,1.22,1.2224,68948,1.2223999999999993,1.134367460685489,1.0895967272727451,0.04477073341274385,0.019719484342157333
RMTI,2021-01-14,1.28,1.28,1.2101,1.22,250781,1.2199999999999993,1.1183615444464872,1.0789724654545647,0.03938907899192223,0.013456672074510703
RMTI,2021-01-13,1.18,1.3,1.18,1.2858,1123658,1.2857999999999994,1.0998818252549392,1.0676902626909301,0.032191562564009235,0.006973570345157763
RMTI,2021-01-12,1.1235,1.16,1.1235,1.15,355712,1.1499999999999997,1.0660785207558372,1.0502414837062044,0.015837037049632796,0.0006690722904449499
RMTI,2021-01-11,1.1,1.11,1.075,1.09,494920,1.0899999999999994,1.0508200699841712,1.0422608024027007,0.00855926758147052,-0.003122918899352012
RMTI,2021-01-08,1.08,1.1,1.08,1.0801,101610,1.0800999999999996,1.0436964463449296,1.0384416665949168,0.0052547797500128715,-0.006043465519557645
RMTI,2021-01-07,1.08,1.11,1.07,1.1,85343,1.0999999999999994,1.037077618407644,1.0351089999225105,0.001968618485133744,-0.008868026836950274
RMTI,2021-01-06,1.05,1.09,1.05,1.085,115326,1.0849999999999995,1.0256371853908521,1.029917719916311,-0.004280534525459068,-0.011577188167471223
RMTI,2021-01-05,1.0111,1.05,1.0111,1.045,203603,1.0449999999999997,1.0148439463710068,1.0255111375096158,-0.010667191138608922,-0.013401351577974317
RMTI,2021-01-04,1.04,1.04,1.0176,1.025,132557,1.0249999999999997,1.0093610275293716,1.023952028510385,-0.014591000981013291,-0.014084891687815664
RMTI,2021-01-04,1.04,1.04,1.0176,1.025,132557,1.0249999999999997,1.0065175779892577,1.0238681907912155,-0.01735061280195826,-0.013958364364516258
RMTI,2020-12-31,0.98,1.005,0.9759,0.9865,83615,0.9864999999999996,1.003157137623668,1.023777646054513,-0.02062050843084484,-0.013110302255155868
RMTI,2020-12-30,0.9247,0.97,0.924,0.962499,302598,0.9624989999999994,1.0061857081006986,1.026759857738874,-0.0205741496381755,-0.011232750711233624
RMTI,2020-12-29,0.96,0.97,0.9447,0.9447,210854,0.9446999999999994,1.0141287459371893,1.031900726357984,-0.017771980420794753,-0.008897400979498211
RMTI,2020-12-28,1.01,1.02,0.9705,1.005,325312,1.0049999999999994,1.0267521542894054,1.038876784466623,-0.012124630177217322,-0.006678756119174076
RMTI,2020-12-28,1.01,1.02,0.9705,1.005,325312,1.0049999999999994,1.0307070914329337,1.0415869272239524,-0.0108798357910187,-0.005317287604663209
RMTI,2020-12-24,1.02,1.03,1.0,1.02,86166,1.0199999999999996,1.0353811080571034,1.0445138814018686,-0.009132773344765257,-0.003926650558074335
RMTI,2020-12-23,1.0,1.02,0.9914,0.9999,134499,0.9998999999999998,1.038177673158395,1.0464749919140182,-0.00829731875562323,-0.0026251198614016054
RMTI,2020-12-22,1.01,1.03,1.0,1.015,136390,1.015,1.045137250096285,1.0502009912671395,-0.005063741170854508,-0.0012070701378461995
RMTI,2020-12-21,1.0290000000000001,1.03,1.0,1.02,138164,1.0200000000000002,1.0506167501137913,1.053017070568511,-0.002400320454719385,-0.00024290237959412228
RMTI,2020-12-18,1.07,1.07,1.03,1.05,278978,1.0500000000000005,1.0561834319526626,1.0556584362139916,0.0005249957386710413,0.0002964521391872488
RMTI,2020-12-17,1.04,1.07,1.02,1.07,129645,1.07,1.0573076923076925,1.056111111111111,0.0011965811965812811,0.00023931623931630066
RMTI,2020-12-16,1.09,1.1,1.05,1.055,212327,1.055,1.055,1.055,0.0,0.0
