Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,131.07565721972938,130.38095609771,0.6947011220193815,1.6979107143789476
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,131.41334035058927,130.47396058552678,0.9393797650624832,1.948713112468839
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,131.65394768706005,130.5046774323689,1.149270254691146,2.201046449320428
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,132.3746654483437,130.7298516269584,1.6448138213852983,2.4639904979777483
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,132.90096825713348,130.82983975711508,2.0711285000184034,2.668784667125861
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,133.17750794024866,130.78582693768428,2.3916810025643827,2.8181987089027247
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.38067302029387,130.683885092699,2.696787927594869,2.92482813548731
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,133.62988629671094,130.57779590011492,3.0520903965960144,2.98183818746042
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.06804744156744,130.0864195721241,2.981627869443344,2.9642751351765213
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,132.78587424912516,129.72373313789404,3.0621411112311137,2.9599369516098153
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,132.34885138532974,129.28647178892558,3.062379596404156,2.9343859117044904
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,131.88046072811696,128.8353895320396,3.0450711960773447,2.902387490529574
AAPL,2021-04-22,132.86,133.26,132.7,132.99,1253185,132.99,131.72781722413822,128.5246206946028,3.2031965295354325,2.866716564142631
AAPL,2021-04-21,132.39,132.75,132.21,132.585,1187563,132.585,131.4983294467088,128.167390350171,3.3309390965378043,2.782596572794431
AAPL,2021-04-20,135.02,135.43,134.92,135.395,1455455,135.395,131.30075298247402,127.81398157818468,3.4867714042893567,2.6455109418585874
AAPL,2021-04-19,133.47,133.75,133.34,133.73,1226999,133.73,130.55634443383295,127.20750010443945,3.348844329393515,2.435195826250898
AAPL,2021-04-16,134.3,134.67,134.24,134.32,4465876,134.32,129.97931614907532,126.6857001127946,3.2936160362807243,2.2067837004652473
AAPL,2021-04-15,133.82,134.25,133.64,134.1338,1506507,134.1338,129.19010090345265,126.07495612181816,3.115144781634484,1.9350756165113816
AAPL,2021-04-14,134.94,135.0,134.37,134.4796,1548127,134.4796,128.2912465222622,125.4302486115636,2.8609979106986003,1.6400583252306058
AAPL,2021-04-13,132.49,132.5374,131.93,132.365,1640580,132.365,127.1660913444917,124.70630050048872,2.4597908440029954,1.3348234288636034
AAPL,2021-04-12,132.57,132.85,132.3,132.61,1768894,132.61,126.22083522530838,124.0936045405278,2.127230684780571,1.0535815750787587
AAPL,2021-04-09,129.9,130.19,129.8,130.02,1630606,130.02,125.05916890263715,123.41229290377004,1.6468759988671309,0.7851692976533056
AAPL,2021-04-08,128.91,129.05,128.81,128.9299,1578055,128.9299,124.15719961220756,122.88367633607164,1.2735232761359183,0.5697426223498527
AAPL,2021-04-07,125.82,125.92,125.68,125.765,1028640,125.765,123.28943590533622,122.39997844295738,0.8894574623788429,0.3937974589033362
AAPL,2021-04-06,126.49,126.61,126.01,126.24,1714545,126.24,122.83933334267007,122.13077671839396,0.7085566242761274,0.2698824580344594
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,122.22103031406463,121.80203885586548,0.4189914581991729,0.16021391647404598
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,121.98847218934912,121.66619396433472,0.3222782250144007,0.09551953104276777
AAPL,2021-04-01,123.64,123.79,123.53,123.773,1413080,123.773,121.71363076923078,121.51948148148148,0.1941492877492834,0.03882985754985953
AAPL,2021-03-31,121.65,121.75,121.22,121.3392,1744535,121.3392,121.3392,121.3392,0.0,0.0
